metabolite_id	metabolite_name	metabolite_formula
m_000_01116c	5-methylthioadenosine	C11H15N5O3S
m_000_01117c	5-nitro-gamma-tocopherol	C28H47NO4
m_000_01118c	5-oxo-(6E)-12-epi-LTB4	C20H30O4
m_000_01118m	5-oxo-(6E)-12-epi-LTB4	C20H30O4
m_000_01118p	5-oxo-(6E)-12-epi-LTB4	C20H30O4
m_000_01118r	5-oxo-(6E)-12-epi-LTB4	C20H30O4
m_000_01119m	5-oxo-12(R)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA	C41H64N7O19P3S
m_000_01119p	5-oxo-12(R)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA	C41H64N7O19P3S
m_000_01120c	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m_000_01120m	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m_000_01120p	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m_000_01120r	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m_000_01121m	5-oxo-12(S)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA	C41H64N7O19P3S
m_000_01121p	5-oxo-12(S)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA	C41H64N7O19P3S
m_000_01122c	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m_000_01122m	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m_000_01122p	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m_000_01122r	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	C41H66N7O19P3S
m_000_01123c	5-oxo-12-HETE	C20H30O3
m_000_01124c	5-oxo-6-trans-LTB4	C20H30O4
m_000_01124m	5-oxo-6-trans-LTB4	C20H30O4
m_000_01124p	5-oxo-6-trans-LTB4	C20H30O4
m_000_01124r	5-oxo-6-trans-LTB4	C20H30O4
m_000_01125c	5-oxo-EPE	C20H28O3
m_000_01125p	5-oxo-EPE	C20H28O3
m_000_01126c	5-oxo-ETE	C20H30O3
m_000_01127c	5-oxoproline	C5H7NO3
m_000_01128c	5-oxoprolyl-peptide	C7H9N2O4R(C2H2NOR)n
m_000_01129c	5-phosphopolynucleotide	C10H18O13P2R2(C5H8O6PR)n
m_000_01130c	5-phosphoribosyl-4-carboxy-5-aminoimidazole	C9H14N3O9P
m_000_01131c	5-phosphoribosylamine	C5H12NO7P
m_000_01132c	5-phosphoribosylformylglycinamidine	C8H16N3O8P
m_000_01133c	5-pp-inspP5	C6H19O27P7
m_000_01133n	5-pp-inspP5	C6H19O27P7
m_000_01134c	5-S-cysteinyldopa	C12H16N2O6S
m_000_01135c	5-S-glutathionyl-adrenochrome hydroquinone	C19H26N4O9S
m_000_01136c	5-S-glutathionyl-aminochrome reduced	C18H24N4O8S
m_000_01137c	5-S-glutathionyl-dopachrome hydroquinone	C19H24N4O10S
m_000_01138c	5-S-glutathionyl-dopamine	C18H26N4O8S
m_000_01139c	5-S-glutathionyl-L-dopa	C19H26N4O10S
m_000_01140c	5-S-glutathionyl-noradrenochrome hydroquinone	C18H24N4O9S
m_000_01141c	5-tetradecenoyl-CoA	C35H60N7O17P3S
m_000_01141m	5-tetradecenoyl-CoA	C35H60N7O17P3S
m_000_01141p	5-tetradecenoyl-CoA	C35H60N7O17P3S
m_000_01141r	5-tetradecenoyl-CoA	C35H60N7O17P3S
m_000_01142r	6-(alpha-D-glucosaminyl)-1D-myo-inositol	C12H23NO10
m_000_01143c	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	C17H28NO17PR2
m_000_01143r	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	C17H28NO17PR2
m_000_01144m	6(R)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate	C14H22O3
m_000_01145m	6(R)-hydroxy-tetradeca-(2E,8Z)-dienoate	C14H24O3
m_000_01146m	6(R)-hydroxy-tetradeca-(4E,8Z)-dienoate	C14H24O3
m_000_01147m	6(S)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate	C14H22O3
m_000_01148m	6(S)-hydroxy-tetradeca-(2E,8Z)-dienoate	C14H24O3
m_000_01149m	6(S)-hydroxy-tetradeca-(4E,8Z)-dienoate	C14H24O3
m_000_01150c	6,7-dihydro-12-epi-LTB4	C20H34O4
m_000_01150m	6,7-dihydro-12-epi-LTB4	C20H34O4
m_000_01150p	6,7-dihydro-12-epi-LTB4	C20H34O4
m_000_01151c	6,7-dihydro-5-oxo-12-epi-LTB4	C20H32O4
m_000_01151m	6,7-dihydro-5-oxo-12-epi-LTB4	C20H32O4
m_000_01151p	6,7-dihydro-5-oxo-12-epi-LTB4	C20H32O4
m_000_01151r	6,7-dihydro-5-oxo-12-epi-LTB4	C20H32O4
m_000_01152c	6,7-dihydro-5-oxo-LTB4	C20H32O4
m_000_01152m	6,7-dihydro-5-oxo-LTB4	C20H32O4
m_000_01152p	6,7-dihydro-5-oxo-LTB4	C20H32O4
m_000_01152r	6,7-dihydro-5-oxo-LTB4	C20H32O4
m_000_01153c	6,7-dihydro-LTB4	C20H34O4
m_000_01153m	6,7-dihydro-LTB4	C20H34O4
m_000_01153p	6,7-dihydro-LTB4	C20H34O4
m_000_01153r	6,7-dihydro-LTB4	C20H34O4
m_000_01154c	6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline	C9H11NO2
m_000_01155c	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin	C9H16N5O13P3
m_000_01155n	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin	C9H16N5O13P3
m_000_01156c	6-[2,3-dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione	C17H18O8
m_000_01157p	6-amino-2-oxohexanoate	C6H11NO3
m_000_01158c	6beta-hydroxytestosterone	C19H28O3
m_000_01158r	6beta-hydroxytestosterone	C19H28O3
m_000_01158s	6beta-hydroxytestosterone	C19H28O3
m_000_01159c	6-deoxy-L-galactose	C6H12O5
m_000_01159l	6-deoxy-L-galactose	C6H12O5
m_000_01159s	6-deoxy-L-galactose	C6H12O5
m_000_01160c	6-hydroxy-1,2,3,4-tetrahydro-beta-carboline	C11H12N2O
m_000_01161c	6-hydroxymelatonin	C13H16N2O3
m_000_01162c	6-hydroxymelatonin-sulfate	C13H16N2O6S
m_000_01163c	6-hydroxypaclitaxel	C47H51NO15
m_000_01163s	6-hydroxypaclitaxel	C47H51NO15
m_000_01164c	6-lactoyl-5,6,7,8-tetrahydropterin	C9H13N5O3
m_000_01165m	6-methoxy-3-methyl-2-all-trans-decaprenyl-1,4-benzoquinol	C58H92O3
m_000_01166c	6-methylmercaptopurine	C6H6N4S
m_000_01167c	6-oxo-prostaglandin E1	C20H32O6
m_000_01168c	6-oxo-prostaglandin F1alpha	C20H34O6
m_000_01168r	6-oxo-prostaglandin F1alpha	C20H34O6
m_000_01169c	6-phospho-D-gluconate	C6H13O10P
m_000_01169r	6-phospho-D-gluconate	C6H13O10P
m_000_01170c	6-pyruvoyltetrahydropterin	C9H11N5O3
m_000_01170n	6-pyruvoyltetrahydropterin	C9H11N5O3
m_000_01171c	6-trans-12-epi-LTB4	C20H32O4
m_000_01171m	6-trans-12-epi-LTB4	C20H32O4
m_000_01171p	6-trans-12-epi-LTB4	C20H32O4
m_000_01172c	6-trans-LTB4	C20H32O4
m_000_01172m	6-trans-LTB4	C20H32O4
m_000_01172p	6-trans-LTB4	C20H32O4
m_000_01173c	7,12-dimethylbenz[a]anthracene 5,6-oxide	C20H16O
m_000_01174c	7,12-dimethylbenz[a]anthracene	C20H16
m_000_01174s	7,12-dimethylbenz[a]anthracene	C20H16
m_000_01175c	7,8-dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	C30H29N3O7S
m_000_01176c	7,8-epoxy-(4Z,10Z)-hexadecadienoic acid	C16H26O3
m_000_01177c	7alpha,12alpha-dihydroxy-5beta-cholestan-3-one	C27H46O3
m_000_01178c	7alpha,12alpha-dihydroxycholest-4-en-3-one	C27H44O3
m_000_01178r	7alpha,12alpha-dihydroxycholest-4-en-3-one	C27H44O3
m_000_01179r	7alpha,25-dihydroxy-4-cholesten-3-one	C27H44O3
m_000_01180m	7alpha-hydroxy-3-oxo-4-cholestenoic acid	C27H42O4
m_000_01181c	7alpha-hydroxy-5beta-cholestan-3-one	C27H46O2
m_000_01182c	7alpha-hydroxycholest-4-en-3-one	C27H44O2
m_000_01182r	7alpha-hydroxycholest-4-en-3-one	C27H44O2
m_000_01183r	7alpha-hydroxycholesterol	C27H46O2
m_000_01184c	7alpha-hydroxypregnenolone	C21H32O3
m_000_01185m	7-carboxy-alpha-chromanol	C21H32O4
m_000_01186m	7-carboxy-alpha-tocotrienol	C21H30O4
m_000_01187m	7-carboxy-gamma-chromanol	C20H30O4
m_000_01188m	7-carboxy-gamma-tocotrienol	C20H28O4
m_000_01189c	7-dehydrodesmosterol	C27H42O
m_000_01190c	7-HETE	C20H32O3
m_000_01191c	7-hexadecenoyl-CoA	C37H64N7O17P3S
m_000_01191m	7-hexadecenoyl-CoA	C37H64N7O17P3S
m_000_01191p	7-hexadecenoyl-CoA	C37H64N7O17P3S
m_000_01191r	7-hexadecenoyl-CoA	C37H64N7O17P3S
m_000_01192c	7-hydroperoxy-H4-neuroprostane	C22H32O6
m_000_01193c	7-hydroxy-D4-neuroprostane	C22H32O5
m_000_01194c	7-hydroxy-E4-neuroprostane	C22H32O5
m_000_01195c	7-hydroxymethyl-12-methylbenz[a]anthracene sulfate	C20H16O4S
m_000_01196c	7-hydroxymethyl-12-methylbenz[a]anthracene	C20H16O
m_000_01197c	7-palmitoleic acid	C16H30O2
m_000_01197l	7-palmitoleic acid	C16H30O2
m_000_01197r	7-palmitoleic acid	C16H30O2
m_000_01197s	7-palmitoleic acid	C16H30O2
m_000_01198c	7-peroxy-docosahexaenoate	C22H31O4
m_000_01199m	8(R)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate	C16H24O3
m_000_01200m	8(R)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate	C16H26O3
m_000_01201m	8(R)-hydroxy-hexadeca-(4E,6E,10Z)-trienoate	C16H26O3
m_000_01202c	8(S)-HETE	C20H32O3
m_000_01203c	8(S)-HPETE	C20H32O4
m_000_01204m	8(S)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate	C16H24O3
m_000_01205m	8(S)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate	C16H26O3
m_000_01206m	8(S)-hydroxy-hexadeca-(4E,6E,10Z)-trienoate	C16H26O3
m_000_01207c	8,11-eicosadienoic acid	C20H36O2
m_000_01207l	8,11-eicosadienoic acid	C20H36O2
m_000_01207r	8,11-eicosadienoic acid	C20H36O2
m_000_01207s	8,11-eicosadienoic acid	C20H36O2
m_000_01208c	8,9-DHET	C20H34O4
m_000_01209c	8,9-EET	C20H32O3
m_000_01209r	8,9-EET	C20H32O3
m_000_01210c	8,9-epoxy-(5Z)-tetradecenoic acid	C14H24O3
m_000_01211c	8alpha-hydroxy-gamma-tocopherone	C28H48O3
m_000_01212c	8alpha-hydroxytocopherone	C29H50O3
m_000_01213c	8-HETE	C20H32O3
m_000_01214c	8-peroxy-(5Z,9E,11Z,14Z)-eicosatetraenoate	C20H31O4
m_000_01215c	8-peroxy-docosahexaenoate	C22H31O4
m_000_01216c	9(10)-EpOME	C18H32O3
m_000_01216r	9(10)-EpOME	C18H32O3
m_000_01217c	9(S)-HPODE	C18H32O4
m_000_01218c	9,10-12,13-diepoxy-octadecanoate	C18H32O4
m_000_01219c	9,10-epoxy-(6Z,12Z)-octadecadienoic acid	C18H30O3
m_000_01220c	9,10-hydroxyoctadec-12(Z)-enoate	C18H34O4
m_000_01220r	9,10-hydroxyoctadec-12(Z)-enoate	C18H34O4
m_000_01221c	9,11,15-trihydroxyprosta-(5Z,13E)-dien-1-oate	C20H34O5
m_000_01222c	9,11-cycloperoxy-15-hydroperoxy-(5Z,13E)-eicosadienoate	C20H32O6
m_000_01223c	9,11-cycloperoxy-5-hydroperoxy-(6E,14Z)-eicosadienoate	C20H32O6
m_000_01224c	9,13-cis-retinoate	C20H28O2
m_000_01225m	9-carboxy-alpha-chromanol	C24H38O4
m_000_01226m	9-carboxy-alpha-tocotrienol	C24H34O4
m_000_01227m	9-carboxy-gamma-chromanol	C23H36O4
m_000_01228m	9-carboxy-gamma-tocotrienol	C23H32O4
m_000_01229c	9-cis-4-oxo-13,14-dihydro-retinoate	C20H28O3
m_000_01230c	9-cis-retinal	C20H28O
m_000_01230r	9-cis-retinal	C20H28O
m_000_01231c	9-cis-retinoate	C20H28O2
m_000_01231r	9-cis-retinoate	C20H28O2
m_000_01232c	9-cis-retinol	C20H30O
m_000_01233c	9-cis-retinoyl-beta-D-glucuronide	C26H36O8
m_000_01233r	9-cis-retinoyl-beta-D-glucuronide	C26H36O8
m_000_01234c	9-deoxy-delta12-PGD2	C20H32O4
m_000_01235c	9-eicosenoic acid	C20H38O2
m_000_01235l	9-eicosenoic acid	C20H38O2
m_000_01235r	9-eicosenoic acid	C20H38O2
m_000_01235s	9-eicosenoic acid	C20H38O2
m_000_01236c	9-eicosenoyl-CoA	C41H72N7O17P3S
m_000_01236m	9-eicosenoyl-CoA	C41H72N7O17P3S
m_000_01236r	9-eicosenoyl-CoA	C41H72N7O17P3S
m_000_01237c	9-heptadecenoyl-CoA	C38H66N7O17P3S
m_000_01237m	9-heptadecenoyl-CoA	C38H66N7O17P3S
m_000_01237r	9-heptadecenoyl-CoA	C38H66N7O17P3S
m_000_01238c	9-heptadecylenic acid	C17H32O2
m_000_01238l	9-heptadecylenic acid	C17H32O2
m_000_01238r	9-heptadecylenic acid	C17H32O2
m_000_01238s	9-heptadecylenic acid	C17H32O2
m_000_01239c	9-HETE	C20H32O3
m_000_01240c	9-hydroxy-10-O-D-glucuronoside-(12Z)-octadecenoate	C24H42O10
m_000_01240r	9-hydroxy-10-O-D-glucuronoside-(12Z)-octadecenoate	C24H42O10
m_000_01241c	9-hydroxybenzo[a]pyrene	C20H12O
m_000_01242c	9-hydroxybenzo[a]pyrene-4,5-oxide	C20H12O2
m_000_01243c	9-hydroxyoctadecadienoate	C18H32O3
m_000_01244c	9-O-acetylated-GD3	C55H92N3O30R
m_000_01244g	9-O-acetylated-GD3	C55H92N3O30R
m_000_01244s	9-O-acetylated-GD3	C55H92N3O30R
m_000_01245c	9-O-acetylated-GT3	C66H109N4O38R
m_000_01245g	9-O-acetylated-GT3	C66H109N4O38R
m_000_01245s	9-O-acetylated-GT3	C66H109N4O38R
m_000_01246c	9-peroxy-(5Z,7E,11Z,14Z)-eicosatetraenoate	C20H31O4
m_000_01247c	A2PE	C45H62NO6PR2
m_000_01248c	A2PE-H2	C45H64NO6PR2
m_000_01249c	acetaldehyde	C2H4O
m_000_01249m	acetaldehyde	C2H4O
m_000_01249p	acetaldehyde	C2H4O
m_000_01249r	acetaldehyde	C2H4O
m_000_01249s	acetaldehyde	C2H4O
m_000_01250c	acetamidopropanal	C5H9NO2
m_000_01250p	acetamidopropanal	C5H9NO2
m_000_01251c	acetanilide	C8H9NO
m_000_01252c	acetate	C2H4O2
m_000_01252g	acetate	C2H4O2
m_000_01252m	acetate	C2H4O2
m_000_01252p	acetate	C2H4O2
m_000_01252r	acetate	C2H4O2
m_000_01252s	acetate	C2H4O2
m_000_01253c	acetoacetate	C4H6O3
m_000_01253m	acetoacetate	C4H6O3
m_000_01253s	acetoacetate	C4H6O3
m_000_01254c	acetoacetyl-[ACP]	C4H5O2SR
m_000_01255c	acetoacetyl-CoA	C25H40N7O18P3S
m_000_01255m	acetoacetyl-CoA	C25H40N7O18P3S
m_000_01255p	acetoacetyl-CoA	C25H40N7O18P3S
m_000_01256c	acetone	C3H6O
m_000_01256m	acetone	C3H6O
m_000_01256s	acetone	C3H6O
m_000_01257c	acetyl adenylate	C12H16N5O8P
m_000_01258c	acetyl-[ACP]	C2H3OSR
m_000_01259c	acetylcarnosine	C11H16N4O4
m_000_01260c	acetylcholine	C7H16NO2
m_000_01260n	acetylcholine	C7H16NO2
m_000_01260s	acetylcholine	C7H16NO2
m_000_01261c	acetyl-CoA	C23H38N7O17P3S
m_000_01261g	acetyl-CoA	C23H38N7O17P3S
m_000_01261m	acetyl-CoA	C23H38N7O17P3S
m_000_01261n	acetyl-CoA	C23H38N7O17P3S
m_000_01261p	acetyl-CoA	C23H38N7O17P3S
m_000_01261r	acetyl-CoA	C23H38N7O17P3S
m_000_01262g	acgalfuc12gal14acglcgalgluside heparan sulfate	C59H102N3O32R
m_000_01263g	acgalfucgalacglcgal14acglcgalgluside heparan sulfate	C73H125N4O42R
m_000_01264g	acngalacglcgalgluside heparan sulfate	C56H96N3O31R
m_000_01265m	acrylyl-CoA	C24H38N7O17P3S
m_000_01266c	activated methyl group	CH3
m_000_01267c	activated sulphur	SO3
m_000_01268c	activation-ppara	
m_000_01268m	activation-ppara	
m_000_01268n	activation-ppara	
m_000_01268p	activation-ppara	
m_000_01268r	activation-ppara	
m_000_01268s	activation-ppara	
m_000_01269c	acyl-CoA-bile-PC pool	C22H35N7O17P3SR
m_000_01270c	acyl-CoA-CL pool	C22H35N7O17P3SR
m_000_01270m	acyl-CoA-CL pool	C22H35N7O17P3SR
m_000_01271c	acyl-CoA-LD-PC pool	C22H35N7O17P3SR
m_000_01272c	acyl-CoA-LD-PE pool	C22H35N7O17P3SR
m_000_01273c	acyl-CoA-LD-PI pool	C22H35N7O17P3SR
m_000_01274c	acyl-CoA-LD-PS pool	C22H35N7O17P3SR
m_000_01275c	acyl-CoA-LD-SM pool	C22H35N7O17P3SR
m_000_01275g	acyl-CoA-LD-SM pool	C22H35N7O17P3SR
m_000_01276c	acyl-CoA-LD-TG2 pool	C22H35N7O17P3SR
m_000_01277c	acyl-CoA-LD-TG3 pool	C22H35N7O17P3SR
m_000_01278c	acylglycerone-phosphate	C4H6O7PR
m_000_01278p	acylglycerone-phosphate	C4H6O7PR
m_000_01279c	adenine	C5H5N5
m_000_01279l	adenine	C5H5N5
m_000_01279s	adenine	C5H5N5
m_000_01280c	adenosine	C10H13N5O4
m_000_01280l	adenosine	C10H13N5O4
m_000_01280m	adenosine	C10H13N5O4
m_000_01280s	adenosine	C10H13N5O4
m_000_01281c	adenylated molybdopterin	C20H26N10O12P2S2
m_000_01282c	adenylosuccinate	C14H18N5O11P
m_000_01283c	adenylyl sulfate	C10H14N5O10PS
m_000_01284c	adenylylselenate	C10H14N5O10PSe
m_000_01285c	ADP	C10H15N5O10P2
m_000_01285g	ADP	C10H15N5O10P2
m_000_01285l	ADP	C10H15N5O10P2
m_000_01285m	ADP	C10H15N5O10P2
m_000_01285n	ADP	C10H15N5O10P2
m_000_01285p	ADP	C10H15N5O10P2
m_000_01285r	ADP	C10H15N5O10P2
m_000_01285s	ADP	C10H15N5O10P2
m_000_01286c	ADP-glucose	C16H25N5O15P2
m_000_01286s	ADP-glucose	C16H25N5O15P2
m_000_01287c	ADP-mannose	C16H25N5O15P2
m_000_01287s	ADP-mannose	C16H25N5O15P2
m_000_01288c	ADP-ribose	C15H23N5O14P2
m_000_01288s	ADP-ribose	C15H23N5O14P2
m_000_01289c	ADP-ribose-2-phosphate	C15H24N5O17P3
m_000_01289s	ADP-ribose-2-phosphate	C15H24N5O17P3
m_000_01290c	adrenaline	C9H13NO3
m_000_01290s	adrenaline	C9H13NO3
m_000_01291c	adrenic acid	C22H36O2
m_000_01291l	adrenic acid	C22H36O2
m_000_01291r	adrenic acid	C22H36O2
m_000_01291s	adrenic acid	C22H36O2
m_000_01292c	adrenochrome	C9H9NO3
m_000_01293c	adrenochrome-O-semiquinone	C9H10NO3
m_000_01294c	aflatoxin B1 dialdehyde	C17H14O8
m_000_01295c	aflatoxin B1 diol	C17H14O8
m_000_01296c	aflatoxin B1	C17H12O6
m_000_01296s	aflatoxin B1	C17H12O6
m_000_01297c	aflatoxin B1-endo-8,9-epoxide	C17H12O7
m_000_01298c	aflatoxin B1-exo-8,9-epoxide	C17H12O7
m_000_01298s	aflatoxin B1-exo-8,9-epoxide	C17H12O7
m_000_01299c	aflatoxin B1-exo-8,9-epoxide-GSH	C27H29N3O13S
m_000_01300c	aflatoxin M1	C17H12O7
m_000_01301c	aflatoxin M1-8,9-epoxide	C17H12O8
m_000_01302c	aflatoxin Q1	C17H12O7
m_000_01303c	agmatine	C5H14N4
m_000_01303m	agmatine	C5H14N4
m_000_01303s	agmatine	C5H14N4
m_000_01304c	AICAR	C9H15N4O8P
m_000_01305c	AIR	C8H14N3O7P
m_000_01306c	AKG	C5H6O5
m_000_01306m	AKG	C5H6O5
m_000_01306p	AKG	C5H6O5
m_000_01306s	AKG	C5H6O5
m_000_01307c	alanine	C3H7NO2
m_000_01307l	alanine	C3H7NO2
m_000_01307m	alanine	C3H7NO2
m_000_01307p	alanine	C3H7NO2
m_000_01307s	alanine	C3H7NO2
m_000_01308c	albumin	
m_000_01308l	albumin	
m_000_01308s	albumin	
m_000_01309c	aldosterone	C21H28O5
m_000_01309m	aldosterone	C21H28O5
m_000_01309s	aldosterone	C21H28O5
m_000_01310c	alkylamine	NH2R
m_000_01311c	alkyl-glycerone-3-phosphate	C3H6O6PR
m_000_01311p	alkyl-glycerone-3-phosphate	C3H6O6PR
m_000_01312c	allantoate	C4H8N4O4
m_000_01313c	allantoin	C4H6N4O3
m_000_01314c	allopregnanolone	C21H34O2
m_000_01315c	alloxan	C4H2N2O4
m_000_01315s	alloxan	C4H2N2O4
m_000_01316c	all-trans-decaprenyl-diphosphate	C50H84O7P2
m_000_01316m	all-trans-decaprenyl-diphosphate	C50H84O7P2
m_000_01317c	alpha tubulin	C11H13N2O4R(C2H2NOR)n
m_000_01318c	alpha-(1,2-dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde	C17H16O8
m_000_01319c	alpha-[3-(nitrosoamino)propyl]-3-pyridinemethanol	C9H13N3O2
m_000_01320c	alpha-[3-[(hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol	C10H15N3O3
m_000_01321c	alpha-CEHC-glucuronide	C22H30O10
m_000_01322c	alpha-D-galactose-1-phosphate	C6H13O9P
m_000_01323c	alpha-D-mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	C48H84N2O27P2(C5H8)n
m_000_01324c	alpha-GalNAc-globoside	C53H92N3O28R
m_000_01324g	alpha-GalNAc-globoside	C53H92N3O28R
m_000_01324l	alpha-GalNAc-globoside	C53H92N3O28R
m_000_01325c	alpha-hydroxyisocaproic acid	C6H12O3
m_000_01326c	alpha-pinene-oxide	C10H16O
m_000_01326s	alpha-pinene-oxide	C10H16O
m_000_01327c	alpha-tocopherol	C29H50O2
m_000_01327r	alpha-tocopherol	C29H50O2
m_000_01327s	alpha-tocopherol	C29H50O2
m_000_01328c	alpha-tocopheryl hydroquinone	C29H52O3
m_000_01329c	alpha-tocopheryl quinone	C29H50O3
m_000_01330c	alpha-tocotrienol	C29H44O2
m_000_01330r	alpha-tocotrienol	C29H44O2
m_000_01330s	alpha-tocotrienol	C29H44O2
m_000_01331c	alpha-tocotrienoxyl radical	C29H43O2
m_000_01332c	aminoacetone	C3H7NO
m_000_01332m	aminoacetone	C3H7NO
m_000_01333c	aminochrome-O-semiquinone	C8H8NO2
m_000_01334c	AMP	C10H14N5O7P
m_000_01334g	AMP	C10H14N5O7P
m_000_01334l	AMP	C10H14N5O7P
m_000_01334m	AMP	C10H14N5O7P
m_000_01334n	AMP	C10H14N5O7P
m_000_01334p	AMP	C10H14N5O7P
m_000_01334r	AMP	C10H14N5O7P
m_000_01334s	AMP	C10H14N5O7P
m_000_01335c	anandamide	C22H37NO2
m_000_01336c	androstenediol	C19H30O2
m_000_01336r	androstenediol	C19H30O2
m_000_01337c	androsterone sulfate	C19H30O5S
m_000_01338c	androsterone	C19H30O2
m_000_01338r	androsterone	C19H30O2
m_000_01338s	androsterone	C19H30O2
m_000_01339c	androsterone-glucuronide	C25H38O8
m_000_01339r	androsterone-glucuronide	C25H38O8
m_000_01339s	androsterone-glucuronide	C25H38O8
m_000_01340c	anhydroretinol	C20H28
m_000_01341c	aniline	C6H7N
m_000_01342c	anthranilate	C7H7NO2
m_000_01343c	antichymotrypsin	
m_000_01343l	antichymotrypsin	
m_000_01343s	antichymotrypsin	
m_000_01344c	antipyrine	C11H12N2O
m_000_01344s	antipyrine	C11H12N2O
m_000_01345c	antitrypsin	
m_000_01345l	antitrypsin	
m_000_01345s	antitrypsin	
m_000_01346c	APE	C25H37NO6PR2
m_000_01347c	apelin-(1-12)	C60H102N22O15S
m_000_01348c	apelin-13	C69H111N23O16S
m_000_01349c	apo-[ACP]	
m_000_01350c	apoA1	
m_000_01350l	apoA1	
m_000_01350r	apoA1	
m_000_01350s	apoA1	
m_000_01351c	apoB100	
m_000_01351l	apoB100	
m_000_01351r	apoB100	
m_000_01352l	apoB48	
m_000_01353c	apoC1	
m_000_01353r	apoC1	
m_000_01354c	apoC2	
m_000_01354r	apoC2	
m_000_01355c	apoC3	
m_000_01355r	apoC3	
m_000_01356c	apoC-lys	C6H13N2OX
m_000_01356s	apoC-lys	C6H13N2OX
m_000_01357c	apoC-lys_btn	C17H27N5O4SR2
m_000_01358c	apocytochrome-C	(C4H6N2O2SR2)2
m_000_01358l	apocytochrome-C	(C4H6N2O2SR2)2
m_000_01358m	apocytochrome-C	(C4H6N2O2SR2)2
m_000_01359c	apoE	
m_000_01359l	apoE	
m_000_01359r	apoE	
m_000_01360c	apppA	C20H27N10O16P3
m_000_01361c	aquacob(III)alamin	C62H93CoN13O15P
m_000_01361s	aquacob(III)alamin	C62H93CoN13O15P
m_000_01362c	arachidonate	C20H32O2
m_000_01362l	arachidonate	C20H32O2
m_000_01362n	arachidonate	C20H32O2
m_000_01362p	arachidonate	C20H32O2
m_000_01362r	arachidonate	C20H32O2
m_000_01362s	arachidonate	C20H32O2
m_000_01363c	arachidonyl-carnitine	C27H45NO4
m_000_01363m	arachidonyl-carnitine	C27H45NO4
m_000_01363r	arachidonyl-carnitine	C27H45NO4
m_000_01364c	arachidonyl-CoA	C41H66N7O17P3S
m_000_01364m	arachidonyl-CoA	C41H66N7O17P3S
m_000_01364p	arachidonyl-CoA	C41H66N7O17P3S
m_000_01364r	arachidonyl-CoA	C41H66N7O17P3S
m_000_01365c	arginine	C6H14N4O2
m_000_01365l	arginine	C6H14N4O2
m_000_01365m	arginine	C6H14N4O2
m_000_01365s	arginine	C6H14N4O2
m_000_01366c	argininosuccinate	C10H18N4O6
m_000_01367c	arsenite	AsO3
m_000_01368c	ascorbate	C6H8O6
m_000_01368s	ascorbate	C6H8O6
m_000_01369c	asparagine	C4H8N2O3
m_000_01369l	asparagine	C4H8N2O3
m_000_01369m	asparagine	C4H8N2O3
m_000_01369s	asparagine	C4H8N2O3
m_000_01370c	aspartate	C4H7NO4
m_000_01370l	aspartate	C4H7NO4
m_000_01370m	aspartate	C4H7NO4
m_000_01370s	aspartate	C4H7NO4
m_000_01371c	ATP	C10H16N5O13P3
